customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class,input_text,target_text
0,0,0.2821407795229784,14.11,4,13,14.07,73.20333333333333,4.3566666666666665,6.2,2.1766666666666667,0.0,0.0,0.0,3.0,1,2,customer: 0; order: 0; total_items: 0.2821407795229784; discount%: 14.11; weekday: 4; hour: 13; Food%: 14.07; Fresh%: 73.20333333333333; Drinks%: 4.3566666666666665; Home%: 6.2; Beauty%: 2.1766666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
4767,14198,0.193717277486911,32.27,5,22,9.34,0.0,0.0,48.88,41.78,0.0,0.0,0.0,1.0,2,6,customer: 4767; order: 14198; total_items: 0.193717277486911; discount%: 32.27; weekday: 5; hour: 22; Food%: 9.34; Fresh%: 0.0; Drinks%: 0.0; Home%: 48.88; Beauty%: 41.78; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
4768,14199,0.1588132635253054,5.59,1,9,27.015,19.93,18.445,24.67,9.945,0.0,0.0,0.0,2.0,8,3,customer: 4768; order: 14199; total_items: 0.1588132635253054; discount%: 5.59; weekday: 1; hour: 9; Food%: 27.015; Fresh%: 19.93; Drinks%: 18.445; Home%: 24.67; Beauty%: 9.945; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
4769,14201,0.1122745782431646,5.56,5,17,21.43,0.0,74.94,3.633333333333333,0.0,0.0,0.0,0.0,3.0,5,1,customer: 4769; order: 14201; total_items: 0.1122745782431646; discount%: 5.56; weekday: 5; hour: 17; Food%: 21.43; Fresh%: 0.0; Drinks%: 74.94; Home%: 3.633333333333333; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,3.0
4770,14204,0.075043630017452,0.17,4,15,0.0,0.0,43.55,0.0,56.45,0.0,0.0,0.0,1.0,0,0,customer: 4770; order: 14204; total_items: 0.075043630017452; discount%: 0.17; weekday: 4; hour: 15; Food%: 0.0; Fresh%: 0.0; Drinks%: 43.55; Home%: 0.0; Beauty%: 56.45; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
4771,14205,0.2600349040139616,4.275,6,9,22.625,12.89,30.24,15.675,7.47,2.005,9.085,0.0,2.0,8,3,customer: 4771; order: 14205; total_items: 0.2600349040139616; discount%: 4.275; weekday: 6; hour: 9; Food%: 22.625; Fresh%: 12.89; Drinks%: 30.24; Home%: 15.675; Beauty%: 7.47; Health%: 2.005; Baby%: 9.085; Pets%: 0.0; labels: 8; class: 3,2.0
4772,14207,0.1468461730241834,1.8578571428571429,1,9,27.893571428571427,37.94357142857143,14.490714285714288,17.279285714285713,0.0764285714285714,2.315,0.0,0.0,14.0,4,7,customer: 4772; order: 14207; total_items: 0.1468461730241834; discount%: 1.8578571428571429; weekday: 1; hour: 9; Food%: 27.893571428571427; Fresh%: 37.94357142857143; Drinks%: 14.490714285714288; Home%: 17.279285714285713; Beauty%: 0.0764285714285714; Health%: 2.315; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,14.0
4774,14222,0.1099476439790576,2.49,4,13,51.66,13.11,33.88,1.35,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4774; order: 14222; total_items: 0.1099476439790576; discount%: 2.49; weekday: 4; hour: 13; Food%: 51.66; Fresh%: 13.11; Drinks%: 33.88; Home%: 1.35; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4775,14223,0.06282722513089,0.0,2,12,6.505000000000001,0.0,93.495,0.0,0.0,0.0,0.0,0.0,4.0,5,1,customer: 4775; order: 14223; total_items: 0.06282722513089; discount%: 0.0; weekday: 2; hour: 12; Food%: 6.505000000000001; Fresh%: 0.0; Drinks%: 93.495; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,4.0
4776,14227,0.0715532286212914,6.92,2,14,20.35,0.0,61.392500000000005,10.86,7.397499999999999,0.0,0.0,0.0,4.0,5,1,customer: 4776; order: 14227; total_items: 0.0715532286212914; discount%: 6.92; weekday: 2; hour: 14; Food%: 20.35; Fresh%: 0.0; Drinks%: 61.392500000000005; Home%: 10.86; Beauty%: 7.397499999999999; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,4.0
4777,14231,0.1141361256544502,7.842,7,11,11.626,6.01,11.012,9.0,14.648,0.0,47.702,0.0,5.0,7,8,customer: 4777; order: 14231; total_items: 0.1141361256544502; discount%: 7.842; weekday: 7; hour: 11; Food%: 11.626; Fresh%: 6.01; Drinks%: 11.012; Home%: 9.0; Beauty%: 14.648; Health%: 0.0; Baby%: 47.702; Pets%: 0.0; labels: 7; class: 8,5.0
4778,14236,0.1609075043630017,14.103,1,11,24.376,56.66,11.502,4.232,1.0470000000000002,0.0,2.185,0.0,10.0,4,7,customer: 4778; order: 14236; total_items: 0.1609075043630017; discount%: 14.103; weekday: 1; hour: 11; Food%: 24.376; Fresh%: 56.66; Drinks%: 11.502; Home%: 4.232; Beauty%: 1.0470000000000002; Health%: 0.0; Baby%: 2.185; Pets%: 0.0; labels: 4; class: 7,10.0
4779,14246,0.1285631180919139,6.433333333333333,7,23,21.596666666666664,16.946666666666665,19.96666666666667,38.61666666666667,2.873333333333333,0.0,0.0,0.0,3.0,2,6,customer: 4779; order: 14246; total_items: 0.1285631180919139; discount%: 6.433333333333333; weekday: 7; hour: 23; Food%: 21.596666666666664; Fresh%: 16.946666666666665; Drinks%: 19.96666666666667; Home%: 38.61666666666667; Beauty%: 2.873333333333333; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,3.0
4781,14250,0.1506689936009307,1.7716666666666665,6,15,27.223333333333333,54.96833333333333,14.523333333333335,0.995,2.29,0.0,0.0,0.0,6.0,1,2,customer: 4781; order: 14250; total_items: 0.1506689936009307; discount%: 1.7716666666666665; weekday: 6; hour: 15; Food%: 27.223333333333333; Fresh%: 54.96833333333333; Drinks%: 14.523333333333335; Home%: 0.995; Beauty%: 2.29; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,6.0
4782,14256,0.1727748691099476,3.73,1,17,29.35,6.25,49.96,14.44,0.0,0.0,0.0,0.0,1.0,5,1,customer: 4782; order: 14256; total_items: 0.1727748691099476; discount%: 3.73; weekday: 1; hour: 17; Food%: 29.35; Fresh%: 6.25; Drinks%: 49.96; Home%: 14.44; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
4783,14257,0.0401396160558464,0.0,7,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4783; order: 14257; total_items: 0.0401396160558464; discount%: 0.0; weekday: 7; hour: 13; Food%: 100.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4784,14258,0.3263525305410122,5.34,7,20,20.09,15.96,18.84,17.38,27.74,0.0,0.0,0.0,1.0,8,3,customer: 4784; order: 14258; total_items: 0.3263525305410122; discount%: 5.34; weekday: 7; hour: 20; Food%: 20.09; Fresh%: 15.96; Drinks%: 18.84; Home%: 17.38; Beauty%: 27.74; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4785,14259,0.1913903432228039,9.431666666666668,3,8,36.435,32.43,14.413333333333334,14.35,1.635,0.0,0.0,0.7333333333333334,6.0,1,2,customer: 4785; order: 14259; total_items: 0.1913903432228039; discount%: 9.431666666666668; weekday: 3; hour: 8; Food%: 36.435; Fresh%: 32.43; Drinks%: 14.413333333333334; Home%: 14.35; Beauty%: 1.635; Health%: 0.0; Baby%: 0.0; Pets%: 0.7333333333333334; labels: 1; class: 2,6.0
4786,14265,0.0959860383944153,22.65,2,18,13.65,0.0,6.18,0.0,0.0,0.0,69.58,0.0,1.0,7,8,customer: 4786; order: 14265; total_items: 0.0959860383944153; discount%: 22.65; weekday: 2; hour: 18; Food%: 13.65; Fresh%: 0.0; Drinks%: 6.18; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 69.58; Pets%: 0.0; labels: 7; class: 8,1.0
4787,14266,0.019197207678883,0.0,2,19,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,0,customer: 4787; order: 14266; total_items: 0.019197207678883; discount%: 0.0; weekday: 2; hour: 19; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 100.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
4788,14267,0.1762652705061082,1.03125,2,15,21.027500000000003,54.89625,13.30625,7.188749999999999,1.85125,1.7275,0.0,0.0,8.0,1,2,customer: 4788; order: 14267; total_items: 0.1762652705061082; discount%: 1.03125; weekday: 2; hour: 15; Food%: 21.027500000000003; Fresh%: 54.89625; Drinks%: 13.30625; Home%: 7.188749999999999; Beauty%: 1.85125; Health%: 1.7275; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,8.0
4789,14275,0.0471204188481675,0.0,5,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4789; order: 14275; total_items: 0.0471204188481675; discount%: 0.0; weekday: 5; hour: 19; Food%: 100.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4790,14276,0.0331588132635253,0.0,4,22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 4790; order: 14276; total_items: 0.0331588132635253; discount%: 0.0; weekday: 4; hour: 22; Food%: 0.0; Fresh%: 0.0; Drinks%: 100.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
4791,14277,0.2495636998254799,0.25,1,22,36.18,15.45,47.06,1.31,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4791; order: 14277; total_items: 0.2495636998254799; discount%: 0.25; weekday: 1; hour: 22; Food%: 36.18; Fresh%: 15.45; Drinks%: 47.06; Home%: 1.31; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4792,14278,0.0959860383944153,6.37,7,22,25.92,26.39,0.0,47.69,0.0,0.0,0.0,0.0,1.0,2,6,customer: 4792; order: 14278; total_items: 0.0959860383944153; discount%: 6.37; weekday: 7; hour: 22; Food%: 25.92; Fresh%: 26.39; Drinks%: 0.0; Home%: 47.69; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
4793,14279,0.1727748691099476,39.04,3,1,56.35,16.75,9.42,17.47,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4793; order: 14279; total_items: 0.1727748691099476; discount%: 39.04; weekday: 3; hour: 1; Food%: 56.35; Fresh%: 16.75; Drinks%: 9.42; Home%: 17.47; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4794,14280,0.1099476439790576,3.32,1,10,6.94,0.0,31.42,0.0,25.21,0.0,36.44,0.0,1.0,7,8,customer: 4794; order: 14280; total_items: 0.1099476439790576; discount%: 3.32; weekday: 1; hour: 10; Food%: 6.94; Fresh%: 0.0; Drinks%: 31.42; Home%: 0.0; Beauty%: 25.21; Health%: 0.0; Baby%: 36.44; Pets%: 0.0; labels: 7; class: 8,1.0
4795,14281,0.1099476439790576,12.5,1,9,51.35,0.0,48.65,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4795; order: 14281; total_items: 0.1099476439790576; discount%: 12.5; weekday: 1; hour: 9; Food%: 51.35; Fresh%: 0.0; Drinks%: 48.65; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4796,14282,0.2366760639011947,2.173846153846154,3,16,26.45692307692308,56.38307692307691,7.0515384615384615,3.776153846153846,4.904615384615385,1.426923076923077,0.0,0.0,13.0,4,7,customer: 4796; order: 14282; total_items: 0.2366760639011947; discount%: 2.173846153846154; weekday: 3; hour: 16; Food%: 26.45692307692308; Fresh%: 56.38307692307691; Drinks%: 7.0515384615384615; Home%: 3.776153846153846; Beauty%: 4.904615384615385; Health%: 1.426923076923077; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,13.0
4797,14295,0.137870855148342,16.07,1,18,25.79,7.47,23.84,42.07,0.0,0.0,0.84,0.0,1.0,2,6,customer: 4797; order: 14295; total_items: 0.137870855148342; discount%: 16.07; weekday: 1; hour: 18; Food%: 25.79; Fresh%: 7.47; Drinks%: 23.84; Home%: 42.07; Beauty%: 0.0; Health%: 0.0; Baby%: 0.84; Pets%: 0.0; labels: 2; class: 6,1.0
4798,14296,0.1867364746945899,0.0,7,12,0.0,11.56,21.55,13.34,0.0,0.0,53.55,0.0,1.0,7,8,customer: 4798; order: 14296; total_items: 0.1867364746945899; discount%: 0.0; weekday: 7; hour: 12; Food%: 0.0; Fresh%: 11.56; Drinks%: 21.55; Home%: 13.34; Beauty%: 0.0; Health%: 0.0; Baby%: 53.55; Pets%: 0.0; labels: 7; class: 8,1.0
4799,14297,0.0401396160558464,4.475,7,22,7.465,4.775,7.56,14.62,1.285,0.0,64.3,0.0,2.0,7,8,customer: 4799; order: 14297; total_items: 0.0401396160558464; discount%: 4.475; weekday: 7; hour: 22; Food%: 7.465; Fresh%: 4.775; Drinks%: 7.56; Home%: 14.62; Beauty%: 1.285; Health%: 0.0; Baby%: 64.3; Pets%: 0.0; labels: 7; class: 8,2.0
4800,14299,0.135543920884235,2.273333333333333,2,10,66.64999999999999,3.0,12.36,17.99,0.0,0.0,0.0,0.0,3.0,8,3,customer: 4800; order: 14299; total_items: 0.135543920884235; discount%: 2.273333333333333; weekday: 2; hour: 10; Food%: 66.64999999999999; Fresh%: 3.0; Drinks%: 12.36; Home%: 17.99; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
4801,14302,0.1657940663176265,9.8,2,3,62.13,0.0,37.655,0.215,0.0,0.0,0.0,0.0,2.0,8,3,customer: 4801; order: 14302; total_items: 0.1657940663176265; discount%: 9.8; weekday: 2; hour: 3; Food%: 62.13; Fresh%: 0.0; Drinks%: 37.655; Home%: 0.215; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
4802,14304,0.1448516579406631,1.28,4,16,12.975,23.595,19.095,1.175,0.0,0.0,43.155,0.0,2.0,7,8,customer: 4802; order: 14304; total_items: 0.1448516579406631; discount%: 1.28; weekday: 4; hour: 16; Food%: 12.975; Fresh%: 23.595; Drinks%: 19.095; Home%: 1.175; Beauty%: 0.0; Health%: 0.0; Baby%: 43.155; Pets%: 0.0; labels: 7; class: 8,2.0
4803,14306,0.225130890052356,1.68,2,16,10.255,0.0,89.745,0.0,0.0,0.0,0.0,0.0,2.0,5,1,customer: 4803; order: 14306; total_items: 0.225130890052356; discount%: 1.68; weekday: 2; hour: 16; Food%: 10.255; Fresh%: 0.0; Drinks%: 89.745; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,2.0
4804,14308,0.2425828970331588,0.62,3,19,23.86,22.71,18.29,35.13,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4804; order: 14308; total_items: 0.2425828970331588; discount%: 0.62; weekday: 3; hour: 19; Food%: 23.86; Fresh%: 22.71; Drinks%: 18.29; Home%: 35.13; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4805,14309,0.1657940663176265,4.014285714285714,2,0,36.181428571428576,30.678571428571423,10.72,16.987142857142857,5.254285714285714,0.18,0.0,0.0,7.0,1,2,customer: 4805; order: 14309; total_items: 0.1657940663176265; discount%: 4.014285714285714; weekday: 2; hour: 0; Food%: 36.181428571428576; Fresh%: 30.678571428571423; Drinks%: 10.72; Home%: 16.987142857142857; Beauty%: 5.254285714285714; Health%: 0.18; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,7.0
4806,14316,0.079697498545666,3.78,1,0,0.2233333333333333,0.0,52.99,13.343333333333334,0.0,16.366666666666667,14.486666666666666,0.0,3.0,5,1,customer: 4806; order: 14316; total_items: 0.079697498545666; discount%: 3.78; weekday: 1; hour: 0; Food%: 0.2233333333333333; Fresh%: 0.0; Drinks%: 52.99; Home%: 13.343333333333334; Beauty%: 0.0; Health%: 16.366666666666667; Baby%: 14.486666666666666; Pets%: 0.0; labels: 5; class: 1,3.0
4807,14319,0.1867364746945899,29.2,4,1,33.05,0.0,23.5,24.43,2.59,16.44,0.0,0.0,1.0,8,3,customer: 4807; order: 14319; total_items: 0.1867364746945899; discount%: 29.2; weekday: 4; hour: 1; Food%: 33.05; Fresh%: 0.0; Drinks%: 23.5; Home%: 24.43; Beauty%: 2.59; Health%: 16.44; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4808,14320,0.1727748691099476,9.617,3,23,11.809,54.975,20.138,13.078,0.0,0.0,0.0,0.0,10.0,4,7,customer: 4808; order: 14320; total_items: 0.1727748691099476; discount%: 9.617; weekday: 3; hour: 23; Food%: 11.809; Fresh%: 54.975; Drinks%: 20.138; Home%: 13.078; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,10.0
4809,14330,0.2974320618299675,1.4499999999999995,4,1,22.602857142857143,33.66571428571428,24.852857142857143,11.09,2.04,0.8457142857142858,4.901428571428572,0.0,7.0,1,2,customer: 4809; order: 14330; total_items: 0.2974320618299675; discount%: 1.4499999999999995; weekday: 4; hour: 1; Food%: 22.602857142857143; Fresh%: 33.66571428571428; Drinks%: 24.852857142857143; Home%: 11.09; Beauty%: 2.04; Health%: 0.8457142857142858; Baby%: 4.901428571428572; Pets%: 0.0; labels: 1; class: 2,7.0
4810,14337,0.2844677137870855,3.4285714285714284,4,12,19.73,43.88142857142857,30.09,3.244285714285714,1.8157142857142856,0.0,0.0,1.2385714285714289,7.0,1,2,customer: 4810; order: 14337; total_items: 0.2844677137870855; discount%: 3.4285714285714284; weekday: 4; hour: 12; Food%: 19.73; Fresh%: 43.88142857142857; Drinks%: 30.09; Home%: 3.244285714285714; Beauty%: 1.8157142857142856; Health%: 0.0; Baby%: 0.0; Pets%: 1.2385714285714289; labels: 1; class: 2,7.0
4811,14344,0.1650184215629242,1.8111111111111111,7,23,19.43111111111111,30.503333333333337,24.84111111111111,7.884444444444445,6.23888888888889,3.795555555555556,0.4066666666666667,6.8966666666666665,9.0,4,7,customer: 4811; order: 14344; total_items: 0.1650184215629242; discount%: 1.8111111111111111; weekday: 7; hour: 23; Food%: 19.43111111111111; Fresh%: 30.503333333333337; Drinks%: 24.84111111111111; Home%: 7.884444444444445; Beauty%: 6.23888888888889; Health%: 3.795555555555556; Baby%: 0.4066666666666667; Pets%: 6.8966666666666665; labels: 4; class: 7,9.0
4812,14353,0.1518324607329843,0.0,4,16,74.78,0.0,25.22,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4812; order: 14353; total_items: 0.1518324607329843; discount%: 0.0; weekday: 4; hour: 16; Food%: 74.78; Fresh%: 0.0; Drinks%: 25.22; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4813,14354,0.0767888307155322,2.33,1,0,5.9825,3.3925,18.0575,8.2775,2.065,0.0,62.22749999999999,0.0,4.0,7,8,customer: 4813; order: 14354; total_items: 0.0767888307155322; discount%: 2.33; weekday: 1; hour: 0; Food%: 5.9825; Fresh%: 3.3925; Drinks%: 18.0575; Home%: 8.2775; Beauty%: 2.065; Health%: 0.0; Baby%: 62.22749999999999; Pets%: 0.0; labels: 7; class: 8,4.0
4814,14358,0.0820244328097731,3.065,1,15,56.005,0.0,18.88,25.115,0.0,0.0,0.0,0.0,2.0,8,3,customer: 4814; order: 14358; total_items: 0.0820244328097731; discount%: 3.065; weekday: 1; hour: 15; Food%: 56.005; Fresh%: 0.0; Drinks%: 18.88; Home%: 25.115; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
4815,14360,0.1204188481675392,1.5699999999999998,6,16,0.0,0.0,48.1,45.275,6.625,0.0,0.0,0.0,2.0,2,6,customer: 4815; order: 14360; total_items: 0.1204188481675392; discount%: 1.5699999999999998; weekday: 6; hour: 16; Food%: 0.0; Fresh%: 0.0; Drinks%: 48.1; Home%: 45.275; Beauty%: 6.625; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
4816,14362,0.5636998254799301,2.67,6,11,24.79,42.88,7.97,15.64,7.46,1.27,0.0,0.0,1.0,1,2,customer: 4816; order: 14362; total_items: 0.5636998254799301; discount%: 2.67; weekday: 6; hour: 11; Food%: 24.79; Fresh%: 42.88; Drinks%: 7.97; Home%: 15.64; Beauty%: 7.46; Health%: 1.27; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
4817,14363,0.1657940663176265,1.04,2,22,56.71,4.88,33.17,5.24,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4817; order: 14363; total_items: 0.1657940663176265; discount%: 1.04; weekday: 2; hour: 22; Food%: 56.71; Fresh%: 4.88; Drinks%: 33.17; Home%: 5.24; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4818,14364,0.5706806282722513,6.82,1,10,32.21,27.8,13.84,19.61,6.55,0.0,0.0,0.0,1.0,1,2,customer: 4818; order: 14364; total_items: 0.5706806282722513; discount%: 6.82; weekday: 1; hour: 10; Food%: 32.21; Fresh%: 27.8; Drinks%: 13.84; Home%: 19.61; Beauty%: 6.55; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
4819,14365,0.1636461269969123,18.33923076923077,5,13,29.013076923076923,38.581538461538464,15.275384615384612,7.655384615384616,7.127692307692309,2.349230769230769,0.0,0.0,13.0,4,7,customer: 4819; order: 14365; total_items: 0.1636461269969123; discount%: 18.33923076923077; weekday: 5; hour: 13; Food%: 29.013076923076923; Fresh%: 38.581538461538464; Drinks%: 15.275384615384612; Home%: 7.655384615384616; Beauty%: 7.127692307692309; Health%: 2.349230769230769; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,13.0
4820,14378,0.5340314136125655,0.8225,4,15,24.42,40.377500000000005,25.3125,7.7375,2.15,0.0,0.0,0.0,4.0,1,2,customer: 4820; order: 14378; total_items: 0.5340314136125655; discount%: 0.8225; weekday: 4; hour: 15; Food%: 24.42; Fresh%: 40.377500000000005; Drinks%: 25.3125; Home%: 7.7375; Beauty%: 2.15; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
4821,14382,0.0680628272251308,4.47,1,17,94.58,0.0,5.42,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4821; order: 14382; total_items: 0.0680628272251308; discount%: 4.47; weekday: 1; hour: 17; Food%: 94.58; Fresh%: 0.0; Drinks%: 5.42; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4822,14383,0.0326218284333467,18.051538461538463,4,9,11.854615384615386,14.603846153846153,8.443846153846154,14.867692307692304,1.683846153846154,0.0,48.54846153846154,0.0,13.0,4,7,customer: 4822; order: 14383; total_items: 0.0326218284333467; discount%: 18.051538461538463; weekday: 4; hour: 9; Food%: 11.854615384615386; Fresh%: 14.603846153846153; Drinks%: 8.443846153846154; Home%: 14.867692307692304; Beauty%: 1.683846153846154; Health%: 0.0; Baby%: 48.54846153846154; Pets%: 0.0; labels: 4; class: 7,13.0
4823,14396,0.2006980802792321,1.17,6,9,33.42,0.0,47.58,19.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 4823; order: 14396; total_items: 0.2006980802792321; discount%: 1.17; weekday: 6; hour: 9; Food%: 33.42; Fresh%: 0.0; Drinks%: 47.58; Home%: 19.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
4824,14397,0.0122164048865619,33.33,7,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8,customer: 4824; order: 14397; total_items: 0.0122164048865619; discount%: 33.33; weekday: 7; hour: 8; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 100.0; Pets%: 0.0; labels: 7; class: 8,1.0
4825,14398,0.2774869109947644,1.7133333333333336,7,22,24.74666666666667,7.153333333333333,24.24,26.4,17.456666666666667,0.0,0.0,0.0,3.0,8,3,customer: 4825; order: 14398; total_items: 0.2774869109947644; discount%: 1.7133333333333336; weekday: 7; hour: 22; Food%: 24.74666666666667; Fresh%: 7.153333333333333; Drinks%: 24.24; Home%: 26.4; Beauty%: 17.456666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
4826,14401,0.2006980802792321,12.84,5,15,13.735,13.82,25.71,32.59,14.14,0.0,0.0,0.0,2.0,8,3,customer: 4826; order: 14401; total_items: 0.2006980802792321; discount%: 12.84; weekday: 5; hour: 15; Food%: 13.735; Fresh%: 13.82; Drinks%: 25.71; Home%: 32.59; Beauty%: 14.14; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
4827,14403,0.0289703315881326,7.717999999999999,1,12,24.46,39.78999999999999,14.911999999999995,14.356,1.465,3.797,1.219,0.0,10.0,4,7,customer: 4827; order: 14403; total_items: 0.0289703315881326; discount%: 7.717999999999999; weekday: 1; hour: 12; Food%: 24.46; Fresh%: 39.78999999999999; Drinks%: 14.911999999999995; Home%: 14.356; Beauty%: 1.465; Health%: 3.797; Baby%: 1.219; Pets%: 0.0; labels: 4; class: 7,10.0
4828,14413,0.2041884816753927,0.395,7,20,10.29,17.16,34.155,2.315,0.0,0.0,36.08,0.0,2.0,8,3,customer: 4828; order: 14413; total_items: 0.2041884816753927; discount%: 0.395; weekday: 7; hour: 20; Food%: 10.29; Fresh%: 17.16; Drinks%: 34.155; Home%: 2.315; Beauty%: 0.0; Health%: 0.0; Baby%: 36.08; Pets%: 0.0; labels: 8; class: 3,2.0
4829,14415,0.1692844677137871,4.61,3,0,73.84,0.0,15.435,10.72,0.0,0.0,0.0,0.0,2.0,8,3,customer: 4829; order: 14415; total_items: 0.1692844677137871; discount%: 4.61; weekday: 3; hour: 0; Food%: 73.84; Fresh%: 0.0; Drinks%: 15.435; Home%: 10.72; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
4830,14417,0.0657358929610238,0.58,2,19,5.983333333333333,0.3866666666666666,6.2,2.8000000000000003,0.4633333333333333,6.383333333333333,77.78333333333333,0.0,3.0,7,8,customer: 4830; order: 14417; total_items: 0.0657358929610238; discount%: 0.58; weekday: 2; hour: 19; Food%: 5.983333333333333; Fresh%: 0.3866666666666666; Drinks%: 6.2; Home%: 2.8000000000000003; Beauty%: 0.4633333333333333; Health%: 6.383333333333333; Baby%: 77.78333333333333; Pets%: 0.0; labels: 7; class: 8,3.0
